muzak,1980,0.0,1
lonelyyoure,1980,0.0,3
abarkin,1980,0.0,8
nightbirds,1980,0.0,8
knoblock,1980,0.0,9
lovestarved,1980,0.0,3
eddies,1980,0.0,3
lucius,1980,0.0,5
scarsdale,1980,0.8451542547285166,14
revenue,1980,1.0690449676496976,7
oldsmobile,1980,0.0,6
colombian,1980,0.8451542547285166,14
5h,1980,0.9045340337332909,11
enchained,1980,0.0,2
1203,1980,0.9045340337332909,11
onetrick,1980,0.0,5
righteousness,1980,0.0,10
sasoons,1980,0.0,2
dickory,1980,0.0,6
steelers,1980,0.0,10
jeannie,1980,0.0,18
obsolescene,1980,0.0,6
dimp,1980,0.0,2
crocker,1980,0.0,2
baboons,1980,0.0,2
tanzania,1980,0.0,2
augusta,1980,0.0,12
homecomin,1980,0.0,13
retreating,1980,0.0,13
gasolines,1980,0.5,12
brides,1980,0.0,9
misfortune,1980,0.0,2
petroglyphs,1980,0.0,11
succeeds,1980,0.0,5
kinder,1980,0.0,8
betweenie,1980,0.0,1
worryied,1980,0.0,13
thumbed,1980,0.9746794344808963,20
halfabrain,1980,0.0,8
landinglights,1980,0.0,8
albatros,1980,0.0,5
aaaaaahh,1980,0.0,5
automotives,1980,0.0,4
spiffy,1980,0.0,3
discreetly,1980,0.0,4
toeing,1980,0.0,14
whoooooooooa,1980,0.0,14
softness,1980,0.0,22
chings,1980,0.0,2
grandmaster,1980,0.0,2
cabbie,1980,0.3535533905932738,8
pipers,1980,0.0,4
wipers,1980,0.0,17
glancing,1980,0.9607689228305228,26
rotting,1980,0.0,2
chimed,1980,0.0,2
extacy,1980,0.0,4
bubbah,1980,0.0,2
paree,1980,0.0,11
hissin,1980,0.9759000729485332,21
prances,1980,0.0,5
warmths,1980,0.0,11
sacha,1980,0.0,2
ooohooohooohooohooo,1980,0.0,6
regrettin,1980,0.8660254037844386,8
ooee,1980,0.0,8
finlly,1980,0.8528028654224418,11
honeybunch,1980,0.0,5
mystify,1980,0.8660254037844386,8
gunned,1980,0.0,18
retha,1980,0.8451542547285166,14
booga,1980,0.0,3
lotte,1980,0.0,2
wowow,1980,0.0,1
chiquitita,1980,0.0,2
bronze,1980,0.0,12
chiang,1980,0.0,2
whales,1980,0.0,5
unawares,1980,0.0,8
mrtaxi,1980,0.0,7
befallen,1980,0.8451542547285166,14
primeval,1980,0.0,14
wooley,1980,0.0,5
afeelin,1980,0.0,4
lonelier,1980,0.3872983346207417,20
unpretentious,1980,0.0,6
selfconfidence,1980,0.9428090415820634,18
peacock,1980,0.0,4
backplease,1980,0.0,7
costumes,1980,0.0,2
headling,1980,0.0,3
pocketbook,1980,0.0,4
moths,1980,0.0,8
frontieres,1980,0.0,2
motorway,1980,0.0,3
crayton,1980,0.0,5
fasty,1980,0.0,3
misbelievin,1980,0.816496580927726,12
gamma,1980,0.8451542547285166,14
beebop,1980,0.0,2
shortchanged,1980,0.0,5
cavalier,1980,0.0,13
accompanying,1980,0.0,6
reliving,1980,0.9607689228305228,13
ohohhh,1980,0.0,2
knoxville,1980,0.9607689228305228,13
incubation,1980,0.0,4
mmmmmman,1980,0.0,15
beautifuls,1980,0.4330127018922193,16
funkytown,1980,0.0,16
partnerships,1980,0.0,4
macaronis,1980,0.0,2
brushstrokes,1980,0.0,8
clamouring,1980,0.0,3
saxophone,1980,0.0,8
agrees,1980,0.0,3
shard,1980,0.0,11
disturbance,1980,0.0,6
staightenin,1980,0.3922322702763681,13
sureshot,1980,0.0,2
tripoli,1980,0.0,2
enrico,1980,0.0,2
willi,1980,0.0,2
ohoohhh,1980,0.0,2
pyramidal,1980,0.0,6
tarmac,1980,0.0,8
highyiyi,1980,0.0,3
flatenin,1980,0.3922322702763681,13
indisposed,1980,0.0,5
harmonys,1980,0.0,3
munich,1980,0.0,1
chiamami,1980,0.0,19
kaopectate,1980,0.0,2
aimlessly,1980,0.0,3
sartorial,1980,0.0,5
hamburg,1980,0.0,11
yougo,1980,0.0,12
movements,1980,0.0,5
shandi,1980,0.0,3
hardy,1980,0.0,6
knowow,1980,0.0,4
avoids,1980,0.0,8
reet,1980,0.0,14
reed,1980,0.0,18
preston,1980,0.0,17
whooooahooohoooo,1980,0.9128709291752769,12
directed,1980,0.0,3
peverett,1980,0.0,7
signpost,1980,0.0,6
breezing,1980,0.0,5
balancing,1980,0.0,3
laaate,1980,0.0,4
kingstown,1980,0.7071067811865476,16
hotcake,1980,0.0,1
clones,1980,0.0,4
thrilled,1980,0.6793662204867574,13
earthshakin,1980,0.0,4
kingstone,1980,0.7071067811865476,16
gridin,1980,0.0,12
gill,1980,0.0,6
tttickets,1980,0.0,2
obeyed,1980,0.9428090415820634,18
livea,1980,0.0,6
frontierswars,1980,0.0,2
telephoned,1980,0.0,5
goddm,1980,0.0,2
omalleys,1980,0.0,8
refiring,1980,0.0,9
stealthy,1980,0.0,15
sgainst,1980,0.0,13
thousandyearold,1980,0.0,11
britt,1980,0.0,2
probbly,1980,0.0,2
treading,1980,0.9128709291752769,6
farrar,1980,0.0,17
zimbabwe,1980,0.5270462766947299,18
starling,1980,0.0,9
syreeta,1980,0.0,17
skiddlee,1980,0.0,2
glen,1980,0.0,6
passem,1980,0.0,3
abandon,1980,1.247219128924647,18
hesitated,1980,0.0,6
forwarding,1980,0.2773500981126146,13
songbirds,1980,0.0,2
pneumonia,1980,0.0,11
aan,1980,0.0,2
foods,1980,0.8944271909999159,15
icarus,1980,0.0,8
canteen,1980,0.0,2
janey,1980,0.0,13
acutting,1980,0.0,2
congregate,1980,0.5,12
backwont,1980,0.0,7
gurgling,1980,0.0,5
worken,1980,0.0,4
respectfully,1980,0.0,20
parvis,1980,0.0,5
ahyeah,1980,0.9128709291752769,12
emoty,1980,0.0,2
sidelight,1980,0.816496580927726,18
inventive,1980,0.0,14
sideagain,1980,0.0,9
trombone,1980,0.0,6
wallys,1980,0.0,3
couldntve,1980,0.0,13
undoing,1980,0.0,9
carlin,1980,0.3779644730092272,7
treetops,1980,0.0,2
schoolin,1980,1.1094003924504583,13
hauntin,1980,0.0,3
footlights,1980,0.3535533905932738,8
aaaw,1980,0.0,8
personals,1980,0.0,8
wooooah,1980,0.0,2
stinky,1980,0.0,2
oildrums,1980,0.0,8
aare,1980,0.0,8
bedford,1980,0.0,11
tramps,1980,0.0,9
hii,1980,0.0,11
runnings,1980,0.0,6
detect,1980,0.408248290463863,18
